14984,30250,0.508892
14984,98687,0.512315
15038,16193,0.537798
15038,18866,0.510026
15038,20443,0.504263
15038,29806,0.539524
15038,33145,0.525562
15038,33366,0.519481
15038,36824,0.506777
15038,46364,0.53125
15038,53266,0.51456
15038,55104,0.503397
15038,58327,0.519437
15038,61440,0.508921
15038,61876,0.522126
15038,64420,0.519522
15038,67674,0.530266
15038,68323,0.507443
15038,70291,0.501494
15038,72732,0.521956
15038,74190,0.539454
15038,82714,0.516931
15038,96624,0.509115
15038,100078,0.504544
15161,18866,0.516063
15161,35418,0.505121
15161,47929,0.543843
15161,51236,0.506095
15161,53266,0.536387
15161,70717,0.510958
15161,82182,0.505274
15714,20676,0.504742
15714,49458,0.507263
15714,63688,0.500257
15714,66326,0.511678
15959,70717,0.506651
16013,18480,0.502002
16013,18866,0.514485
16013,19152,0.518344
16013,33381,0.516163
16013,51233,0.517066
16013,51236,0.504331
16013,53266,0.53543
16013,56568,0.500177
16013,62897,0.50635
16013,71302,0.509307
16013,78313,0.513827
16013,78516,0.517157
16013,78972,0.501283
16013,81962,0.503549
16013,82714,0.516656
16013,94018,0.507158
16193,18866,0.542794
16193,29806,0.528201
16193,32869,0.512714
16193,34827,0.509781
16193,38030,0.500608
16193,46364,0.517585
16193,53266,0.50538
16193,55104,0.521953
16193,64420,0.51175
16193,67674,0.512858
16193,74190,0.530548
16193,78516,0.52969
16193,80000,0.513313
16193,97493,0.501058
16193,100078,0.501453
16360,68861,0.512843
16360,70717,0.515548
16360,77857,0.501102
16360,85466,0.50104
16360,93602,0.5
16507,98294,0.511643
17097,92294,0.511303
17309,83079,0.508178
17469,34360,0.512821
17469,42740,0.509235
17469,56382,0.510604
17469,61279,0.501393
17469,90659,0.508229
17469,91157,0.504505
17469,97918,0.525778
18387,74895,0.501513
18387,98687,0.509511
18480,46364,0.515197
18480,74190,0.514654
18480,81962,0.501141
18692,40859,0.509202
18866,19152,0.51226
18866,20443,0.550182
18866,30058,0.511486
18866,33145,0.531479
18866,33366,0.536962
18866,34193,0.529309
18866,34827,0.537193
18866,35418,0.50303
18866,42121,0.513452
18866,42842,0.501001
18866,44231,0.50125
18866,47929,0.520082
18866,50435,0.515393
18866,51236,0.545896
18866,52431,0.501197
18866,52773,0.526965
18866,53266,0.573745
18866,56568,0.527861
18866,61933,0.522279
18866,62897,0.548019
18866,64420,0.503394
18866,68874,0.510109
18866,70291,0.507871
18866,71302,0.513189
18866,71373,0.515194
18866,74190,0.525033
18866,75159,0.527256
18866,78516,0.57413
18866,78972,0.524068
18866,79225,0.507737
18866,81962,0.517164
18866,82602,0.500404
18866,84061,0.508581
18866,85466,0.525185
18866,91157,0.540225
18866,91351,0.525402
18866,92352,0.503497
18866,94018,0.543752
18866,94054,0.512121
18866,97493,0.519333
18866,99432,0.538112
18866,100078,0.530659
18866,102558,0.521807
18956,83312,0.505294
19000,83312,0.506136
19152,35418,0.524401
19152,43038,0.510016
19152,47929,0.514505
19152,51236,0.510305
19152,53266,0.523532
19152,56568,0.507734
19152,58327,0.500174
19152,66758,0.501679
19152,68323,0.512675
19152,70291,0.501749
19152,74190,0.505387
19152,81962,0.539401
19152,83312,0.509696
19152,85466,0.512717
19152,86370,0.513303
19152,94018,0.516016
19152,94427,0.503538
19152,100078,0.506524
19152,100950,0.522925
19215,53266,0.50677
19215,64420,0.503609
19439,66239,0.50323
19818,33755,0.503222
19818,50546,0.501096
20028,94427,0.510771
20163,47929,0.510533
20163,63688,0.520167
20163,70291,0.521685
20163,77806,0.509363
20163,82602,0.503114
20163,85466,0.508245
20163,90659,0.508352
20163,100078,0.505599
20443,26478,0.501778
20443,30058,0.511913
20443,33366,0.50599
20443,35226,0.508038
20443,47929,0.503557
20443,52773,0.517135
20443,53266,0.537412
20443,54719,0.510506
20443,58327,0.526968
20443,62897,0.509196
20443,67674,0.503395
20443,68874,0.522188
20443,70291,0.510638
20443,74190,0.533593
20443,77806,0.507424
20443,78268,0.500535
20443,81962,0.512541
20443,85466,0.524771
20443,91946,0.500982
20443,94018,0.502544
20443,99432,0.514661
20676,33755,0.503423
20676,35418,0.508006
20676,47929,0.518882
20676,52380,0.511663
20676,63688,0.521255
20676,66326,0.51664
20676,73744,0.500733
20676,85466,0.509624
20676,90659,0.506136
20676,100548,0.501062
20676,101403,0.512758
20788,32556,0.517465
20788,38298,0.502338
20788,61540,0.554987
20788,74190,0.525152
20788,88886,0.519603
21090,69096,0.5
21637,29806,0.504047
22862,47929,0.510294
22875,101403,0.500454
22982,63688,0.512622
22982,91351,0.500257
23895,47929,0.506557
23895,52380,0.504282
24207,37176,0.504907
24207,44468,0.500286
24207,92294,0.513464
24652,37277,0.501224
24652,79445,0.5
24949,66326,0.507572
25620,49458,0.502907
25620,68619,0.506115
25620,96075,0.508571
25739,74190,0.514312
26478,38030,0.502493
26478,78268,0.505543
26478,85466,0.50428
26562,33755,0.514925
26562,47112,0.506682
26562,47929,0.502869
26562,90659,0.505013
26562,100800,0.505452
26865,33366,0.502767
26865,70291,0.504125
26865,90659,0.506156
27706,53266,0.510477
27706,74190,0.517315
27706,81962,0.502397
27706,94018,0.502239
27838,103453,0.505431
28511,58327,0.511256
28511,91946,0.501128
28633,30250,0.508005
28633,33755,0.5
28633,50546,0.514523
29806,30312,0.514784
29806,33145,0.512087
29806,34005,0.505796
29806,36824,0.516055
29806,38030,0.503425
29806,46364,0.527585
29806,55104,0.508187
29806,57354,0.513983
29806,58327,0.524228
29806,61876,0.502849
29806,67674,0.544605
29806,68323,0.503977
29806,70717,0.529943
29806,74190,0.520023
29806,96624,0.509478
30129,42842,0.506205
30129,81962,0.511024
30129,94018,0.507315
30250,32305,0.512195
30250,33755,0.504922
30250,47112,0.504515
30250,47929,0.516009
30250,48670,0.521588
30250,49458,0.527778
30250,50546,0.517035
30250,61924,0.506415
30250,66679,0.520575
30250,72379,0.50539
30250,87444,0.512066
30250,96075,0.503781
30250,100800,0.5
30250,101403,0.503723
30312,36824,0.506784
30312,58327,0.501859
30438,47929,0.515861
30524,55032,0.723568
30721,47929,0.501803
31776,73537,0.510917
31776,102568,0.507808
31818,36421,0.5
31818,36824,0.509328
31818,44326,0.502302
31818,46364,0.506044
31818,58327,0.524837
31818,70717,0.508885
31818,79445,0.524386
32305,35418,0.514866
32305,47929,0.52116
32305,51236,0.549579
32305,53266,0.527849
32305,78972,0.525681
32545,47929,0.512333
32556,61540,0.508056
32671,100078,0.508901
32716,91351,0.500955
32869,55104,0.501152
32933,46527,0.507486
33145,34827,0.510049
33145,36824,0.51244
33145,47929,0.511156
33145,50435,0.518013
33145,51236,0.503132
33145,53266,0.53201
33145,61876,0.503469
33145,61933,0.53204
33145,64420,0.50965
33145,94054,0.513595
33145,96624,0.508898
33145,100078,0.51176
33245,58327,0.505155
33245,70717,0.522922
33366,35418,0.502013
33366,42121,0.509612
33366,47112,0.503393
33366,47727,0.506723
33366,47929,0.52085
33366,52773,0.51324
33366,53266,0.537044
33366,62897,0.514107
33366,63688,0.505185
33366,64420,0.513814
33366,65239,0.505028
33366,67674,0.504448
33366,68874,0.508521
33366,70291,0.524565
33366,72732,0.521453
33366,74190,0.503401
33366,75288,0.506338
33366,78516,0.531376
33366,79724,0.50052
33366,81962,0.500552
33366,84087,0.514459
33366,85466,0.527691
33366,86370,0.501748
33366,89566,0.531067
33366,90659,0.529631
33366,91157,0.524414
33366,99432,0.503067
33366,100078,0.512158
33381,51233,0.504587
33381,68323,0.503311
33652,81962,0.509243
33755,35418,0.522441
33755,35538,0.50395
33755,35854,0.511986
33755,36382,0.505302
33755,37206,0.514464
33755,46936,0.511602
33755,47112,0.554885
33755,47929,0.550515
33755,50356,0.501057
33755,50546,0.51371
33755,51236,0.512597
33755,54719,0.506101
33755,63973,0.533047
33755,67876,0.50206
33755,68130,0.522241
33755,68344,0.526749
33755,68823,0.502169
33755,68874,0.507102
33755,73537,0.532355
33755,73568,0.501506
33755,75898,0.50203
33755,77777,0.50465
33755,81869,0.500258
33755,82728,0.50031
33755,85466,0.506109
33755,89492,0.513875
33755,90659,0.541128
33755,91157,0.510381
33755,91351,0.501293
33755,98667,0.502854
33755,98687,0.521245
33755,100548,0.529313
33755,101403,0.517486
33755,102009,0.501129
34005,67674,0.517557
34005,74190,0.541962
34005,81962,0.51893
34005,94018,0.502597
34132,81962,0.500406
34193,42842,0.500953
34193,71302,0.504461
34193,86156,0.50212
34193,97493,0.528889
34360,68130,0.502262
34360,91157,0.508142
34360,100078,0.504575
34827,53266,0.519009
34827,78516,0.503792
35226,85466,0.508185
35418,37206,0.502055
35418,47112,0.500973
35418,47929,0.541844
35418,50546,0.513043
35418,51236,0.533394
35418,52431,0.511861
35418,53266,0.544487
35418,56568,0.504794
35418,70717,0.523136
35418,81962,0.506245
35418,83312,0.510785
35418,85466,0.516667
35418,90659,0.510986
35418,91157,0.509375
35418,100078,0.504058
35418,101403,0.525129
35769,85466,0.504873
35810,41262,0.503513
36041,63688,0.503401
36041,70291,0.512279
36041,85466,0.503736
36382,37176,0.52
36382,47194,0.52819
36382,54147,0.504663
36382,81962,0.511209
36382,91579,0.516635
36382,95412,0.500571
36421,58327,0.516932
36824,37277,0.504777
36824,38030,0.502354
36824,53266,0.505315
36824,58327,0.507447
36824,61933,0.51155
36824,66309,0.505779
36824,67674,0.516206
36824,70291,0.504615
36824,70717,0.525676
36824,77806,0.504097
36824,79445,0.51444
36824,91531,0.507399
36824,96624,0.506443
36959,81962,0.518354
36959,94018,0.508475
37165,81962,0.502433
37165,100950,0.516826
37176,47194,0.504416
37176,81962,0.5
37176,92294,0.514101
37176,99244,0.522019
37206,47929,0.517457
37206,100548,0.505983
37277,85466,0.514608
37277,96624,0.513115
37358,47929,0.535977
37358,53266,0.501071
37358,68130,0.500271
37358,90659,0.51069
37358,91157,0.517466
38030,52773,0.500339
38030,58327,0.501979
38030,80000,0.50807
38030,85466,0.514015
38030,99432,0.507217
38298,74190,0.534593
38298,81962,0.513029
38298,82714,0.521131
38298,88886,0.505902
38392,47112,0.510651
38702,47112,0.506108
38702,81962,0.500565
38893,47112,0.506062
38893,47929,0.519799
38893,78972,0.507657
41262,47929,0.507937
41262,51569,0.513616
42121,43038,0.5004
42121,53266,0.510647
42121,78516,0.50775
42121,85466,0.500603
42121,91157,0.503497
42740,55104,0.504171
42740,100078,0.515588
42842,55235,0.517447
42842,84847,0.501346
42842,94018,0.518456
42842,97493,0.513122
43038,53266,0.516206
43038,81962,0.507486
43038,91579,0.502519
43038,94018,0.50079
43099,91351,0.502668
43128,56267,0.54386
44326,58327,0.500889
44326,70717,0.500598
44550,63688,0.506445
44550,73537,0.502499
44622,46364,0.501445
46191,47929,0.518841
46191,53266,0.500427
46191,90659,0.504104
46204,99432,0.501771
46364,49456,0.50817
46364,58327,0.505971
46364,67674,0.538752
46364,70717,0.506259
46364,74190,0.523034
46364,81962,0.501537
46364,82714,0.506556
46527,49456,0.521724
46552,85466,0.503807
46936,47929,0.512461
47112,47929,0.55303
47112,50356,0.502326
47112,54678,0.50213
47112,54719,0.510781
47112,58648,0.513269
47112,63688,0.510121
47112,63973,0.512953
47112,64255,0.511564
47112,68344,0.510204
47112,68874,0.505327
47112,72387,0.50614
47112,73537,0.537846
47112,75631,0.505121
47112,77777,0.50241
47112,81869,0.512977
47112,85466,0.500229
47112,90659,0.536056
47112,91157,0.512068
47112,98667,0.527149
47112,100548,0.533333
47659,47929,0.500991
47727,72732,0.502861
47760,47929,0.514019
47929,50356,0.525743
47929,50435,0.510921
47929,50546,0.532501
47929,51236,0.536073
47929,52380,0.519147
47929,52431,0.50273
47929,52773,0.503494
47929,53266,0.55503
47929,54719,0.505882
47929,58327,0.506963
47929,63259,0.518589
47929,63688,0.516563
47929,63973,0.514929
47929,64255,0.506708
47929,64420,0.500801
47929,67876,0.502959
47929,68130,0.529506
47929,68344,0.51252
47929,68874,0.533811
47929,70291,0.523077
47929,73148,0.505964
47929,73537,0.512605
47929,73568,0.527161
47929,74398,0.500949
47929,74842,0.524286
47929,75288,0.503873
47929,77806,0.513595
47929,78029,0.503747
47929,78516,0.502231
47929,78972,0.520614
47929,79886,0.508266
47929,80238,0.51474
47929,81869,0.520039
47929,81962,0.50104
47929,82182,0.510235
47929,83312,0.528891
47929,85466,0.525221
47929,87444,0.510908
47929,89492,0.500235
47929,89566,0.519199
47929,90659,0.560562
47929,91157,0.548713
47929,91351,0.526214
47929,93450,0.511877
47929,94827,0.512463
47929,96075,0.509834
47929,98667,0.513955
47929,100053,0.513975
47929,100078,0.509677
47929,100548,0.52637
47929,101403,0.537292
47929,102558,0.533004
48670,95404,0.515128
48991,81962,0.516186
48991,82714,0.533488
49458,63973,0.504865
49458,68619,0.502286
49458,74623,0.500894
49458,87444,0.507631
49458,96075,0.501399
49616,53266,0.508125
49869,96075,0.500817
50356,72387,0.517167
50435,53266,0.535278
50435,102558,0.500813
50439,83312,0.50044
50458,60182,0.585421
50546,68130,0.512338
50546,90659,0.511917
50546,96075,0.509254
50546,100548,0.50365
50546,101403,0.505647
50917,63688,0.506444
51233,80238,0.50682
51233,81962,0.514153
51233,94018,0.530781
51233,100078,0.504544
51236,52431,0.509943
51236,52773,0.511945
51236,53266,0.554583
51236,56568,0.502023
51236,68874,0.508525
51236,70559,0.500417
51236,77806,0.503738
51236,78516,0.52193
51236,78972,0.540878
51236,82602,0.50446
51236,83312,0.526529
51236,85466,0.515964
51236,91351,0.514644
51236,101403,0.51037
51236,102558,0.508982
52316,85466,0.50991
52380,96075,0.506806
52431,53266,0.519669
52431,85466,0.518438
52431,101403,0.508716
52494,99903,0.837884
52611,96624,0.51406
52773,53266,0.532899
52773,58327,0.505695
52773,68874,0.509884
52773,85466,0.522634
52773,99432,0.525067
52773,102558,0.501302
53266,56568,0.527147
53266,58327,0.529926
53266,61933,0.527164
53266,62897,0.506567
53266,64420,0.534104
53266,67674,0.526334
53266,68323,0.517924
53266,68874,0.5168
53266,70291,0.516005
53266,70559,0.509005
53266,70717,0.527138
53266,71373,0.503541
53266,72732,0.502975
53266,74190,0.538305
53266,75834,0.504651
53266,75898,0.506121
53266,77806,0.508567
53266,78516,0.56298
53266,78972,0.520222
53266,79724,0.514706
53266,81962,0.534956
53266,82602,0.508319
53266,83312,0.521902
53266,85466,0.527433
53266,86370,0.501995
53266,89566,0.505527
53266,90296,0.500381
53266,90659,0.508197
53266,91157,0.52282
53266,93450,0.507301
53266,94018,0.520216
53266,96624,0.517417
53266,99432,0.503841
53266,100078,0.539103
53266,100950,0.503644
53266,101403,0.511326
53266,102558,0.520306
54719,63973,0.511672
54719,68874,0.504079
54719,89492,0.50023
54966,93602,0.500511
55063,73537,0.518575
55104,67674,0.502114
55235,97493,0.517203
56568,66758,0.513356
56568,74190,0.511706
56568,80238,0.501675
56568,81962,0.534523
56568,83312,0.504975
56568,94018,0.5274
56951,82714,0.521389
56951,86231,0.503549
57354,72086,0.508733
58327,61876,0.511054
58327,67674,0.52372
58327,68323,0.501011
58327,70291,0.505579
58327,70717,0.533904
58327,74190,0.529503
58327,77806,0.508853
58327,78268,0.508898
58327,85466,0.503041
58327,87448,0.508382
58327,88886,0.512236
58327,91946,0.508672
58327,92015,0.513346
58327,92029,0.506762
58327,94606,0.508161
58327,96624,0.510985
59636,91157,0.500686
59756,76984,0.536302
60284,92816,0.502134
61054,91351,0.501271
61540,74190,0.513169
61540,88886,0.511215
61876,67674,0.510152
61876,74190,0.508752
61924,93765,0.508384
61933,67674,0.505288
61933,78516,0.507425
61933,91157,0.50748
61933,100078,0.500567
62472,91351,0.513143
62897,71373,0.520243
62897,78516,0.510816
62897,85466,0.510007
62897,97493,0.505242
62897,99432,0.503787
63259,63688,0.51123
63259,90659,0.500475
63259,91351,0.501706
63688,66309,0.501349
63688,66326,0.509521
63688,70291,0.513949
63688,73537,0.514796
63688,77806,0.501538
63688,79038,0.505798
63688,85466,0.531721
63688,86735,0.511973
63688,87444,0.505999
63688,90659,0.548738
63688,91351,0.522693
63688,96176,0.502254
63800,96624,0.516562
63973,70291,0.505077
63973,73299,0.500522
63973,73568,0.508824
63973,90659,0.528415
63973,96075,0.503708
63973,98687,0.511788
63973,100548,0.516094
63973,101287,0.52391
63973,101403,0.504395
63989,73959,0.592593
64420,67674,0.513505
64420,70291,0.507047
64420,70717,0.502415
64420,78516,0.505014
64420,96624,0.515117
64781,97493,0.528315
66326,73537,0.505045
66326,90659,0.519533
66326,100548,0.505464
66463,78029,0.501602
66463,101356,0.515908
66758,67612,0.513604
66758,81962,0.522413
66758,83079,0.503315
66758,83312,0.510502
66758,84847,0.503383
66758,85266,0.507082
66758,86156,0.508728
66758,94018,0.506472
66758,96075,0.502985
66758,98763,0.506567
66758,98994,0.501135
67674,68323,0.508632
67674,70717,0.509629
67674,74190,0.538485
67674,78268,0.505855
67674,81962,0.515141
67674,96624,0.5
68101,93602,0.523369
68130,90659,0.503696
68130,100548,0.502304
68158,81962,0.503768
68323,70717,0.512694
68323,74190,0.526942
68323,81962,0.527307
68323,86370,0.504304
68323,94018,0.529613
68323,100078,0.513576
68323,100950,0.500187
68861,70717,0.5036
68874,75288,0.501749
68874,78516,0.50719
68874,85466,0.520571
68874,90659,0.513369
68874,91157,0.505308
68874,91351,0.514833
68874,102558,0.505453
69679,74190,0.509119
70291,77806,0.51207
70291,78516,0.503931
70291,81962,0.509819
70291,85466,0.525761
70291,90659,0.521084
70291,91157,0.524204
70291,94018,0.50969
70291,100078,0.519269
70717,74190,0.505902
70717,89022,0.501627
70717,92029,0.503586
70717,96624,0.514934
71302,75159,0.525215
71302,97493,0.503883
71373,97493,0.515141
72732,85466,0.50731
72962,81962,0.504915
73056,100976,0.572354
73281,85466,0.514085
73537,73744,0.501732
73537,89492,0.502004
73537,90659,0.506461
73537,98667,0.509275
73568,90659,0.505639
73568,100548,0.506863
73744,77806,0.506707
73744,85466,0.506825
74190,75834,0.500169
74190,78268,0.503779
74190,78516,0.515569
74190,81962,0.554411
74190,82714,0.511388
74190,85466,0.508808
74190,87233,0.502093
74190,88886,0.502575
74190,90296,0.508054
74190,92163,0.515704
74190,94018,0.528693
74190,94427,0.51379
74190,97493,0.509704
74190,99846,0.515312
74190,100078,0.509196
74398,91157,0.503663
74874,79320,0.528889
74874,100976,0.507289
75288,79724,0.507018
75834,81962,0.51073
75898,85466,0.506874
77398,90659,0.504483
77806,85466,0.508758
77806,90659,0.506932
77806,91946,0.5
77806,101403,0.502366
78004,97493,0.500563
78268,85466,0.512962
78268,101403,0.502683
78299,85765,0.504523
78299,98687,0.512697
78516,81962,0.510417
78516,85466,0.521654
78516,91157,0.542776
78516,91351,0.510076
78516,94018,0.540283
78516,96624,0.500568
78516,97493,0.500702
78516,100078,0.558396
78516,102558,0.505255
78972,91157,0.505245
79038,94018,0.501186
79038,97493,0.5
80238,81962,0.529362
80238,91157,0.504032
80238,100078,0.504086
80345,93514,0.500735
81458,94018,0.506572
81458,97493,0.501411
81962,82714,0.523674
81962,83312,0.518364
81962,84596,0.51203
81962,84847,0.506787
81962,86156,0.502276
81962,86231,0.521472
81962,86370,0.51371
81962,90296,0.530374
81962,91157,0.502217
81962,94018,0.558987
81962,94427,0.521756
81962,96624,0.506428
81962,98243,0.509047
81962,100078,0.533307
81962,100950,0.518447
81962,101403,0.500209
82246,93602,0.508654
82602,85466,0.513135
82714,83056,0.516862
82714,84061,0.511029
82714,86231,0.516153
82714,96624,0.524973
83312,96075,0.505724
83312,100078,0.504248
83312,101403,0.510402
84847,94018,0.508503
85092,87010,0.50722
85466,90659,0.534111
85466,91157,0.503161
85466,91351,0.509033
85466,96176,0.518456
85466,101403,0.515673
85466,102558,0.502705
86156,97493,0.5036
86370,91157,0.502349
86370,91579,0.521475
86370,94018,0.513601
86370,100078,0.525021
87444,96075,0.500551
89566,91157,0.503132
90296,94018,0.506173
90659,91157,0.525571
90659,96176,0.506436
90659,98667,0.504228
90659,100548,0.506891
90659,101403,0.52569
91157,91351,0.50623
91157,94018,0.523045
91157,96809,0.517774
91157,100078,0.540093
91157,100548,0.51564
91351,99432,0.505892
91351,102558,0.518825
92816,102068,0.504774
94018,97493,0.519196
94018,100078,0.564562
96075,101403,0.500504
96624,100078,0.509812
96809,100078,0.502441
97493,100078,0.502023
98294,98623,0.500452
98623,103531,0.506813
101356,103453,0.502186
